0,13.194,0,15.377,1.0822,0.816,-0.41838,-7.2979,9.1216,0.41103,0,0,24.297,8.1671,0,14.389,0.80022,-0.10369,-0.14337,-8.2529,9.0547,7.1433,0,0,18.114,5.0272,0,0.98754,0.28194,0.91969,-0.27501,0.95497,0.066918,-6.7323,0,0,6.1831,0.94368,0,-0.44678,-0.10688,-0.60872,0.0044841,-0.12241,0.84008,0.19978,0,0,0.33823
0.00017768,13.184,0,15.375,1.0815,0.81406,-0.41753,-7.2999,9.1215,0.42482,0,0,24.284,8.1667,0,14.389,0.8003,-0.10307,-0.14331,-8.2526,9.054,7.1428,0,0,18.114,5.0173,0,0.98546,0.2812,0.91714,-0.27422,0.9527,0.067465,-6.718,0,0,6.17,0.94332,0,-0.44658,-0.1068,-0.6081,0.0045413,-0.12213,0.83943,0.19926,0,0,0.33847
0.00026652,13.179,0,15.374,1.0812,0.8131,-0.41712,-7.3009,9.1214,0.4317,0,0,24.278,8.1666,0,14.389,0.80033,-0.10276,-0.14329,-8.2525,9.0537,7.1425,0,0,18.114,5.0123,0,0.98443,0.28084,0.91587,-0.27383,0.95157,0.067738,-6.7108,0,0,6.1634,0.94313,0,-0.44648,-0.10676,-0.60779,0.0045701,-0.12199,0.8391,0.199,0,0,0.33859
0.00071073,13.153,0,15.369,1.0795,0.8083,-0.41502,-7.3059,9.1212,0.4661,0,0,24.245,8.1656,0,14.39,0.80053,-0.10123,-0.14314,-8.2518,9.0521,7.1413,0,0,18.115,4.9877,0,0.97926,0.27902,0.90953,-0.27188,0.94591,0.0691,-6.6752,0,0,6.1307,0.94218,0,-0.44599,-0.10657,-0.60626,0.0047154,-0.12129,0.83748,0.19776,0,0,0.33913
0.0007897,13.149,0,15.368,1.0793,0.80745,-0.41465,-7.3067,9.1211,0.47221,0,0,24.24,8.1654,0,14.39,0.80057,-0.10095,-0.14312,-8.2517,9.0518,7.1411,0,0,18.115,4.9833,0,0.97834,0.2787,0.9084,-0.27153,0.94491,0.069341,-6.6689,0,0,6.1249,0.94201,0,-0.44591,-0.10653,-0.60599,0.0047415,-0.12117,0.83719,0.19755,0,0,0.33922
0.00088842,13.143,0,15.367,1.0789,0.80639,-0.41419,-7.3079,9.121,0.47984,0,0,24.233,8.1652,0,14.39,0.80061,-0.10061,-0.14309,-8.2515,9.0514,7.1408,0,0,18.115,4.9779,0,0.9772,0.27829,0.907,-0.2711,0.94366,0.069643,-6.661,0,0,6.1176,0.94178,0,-0.4458,-0.10649,-0.60565,0.0047742,-0.12102,0.83683,0.19728,0,0,0.33933
0.00088842,13.143,0,15.367,1.0789,0.80639,-0.41419,-7.3079,9.121,0.47984,0,0,24.233,8.1652,0,14.39,0.80061,-0.10061,-0.14309,-8.2515,9.0514,7.1408,0,0,18.115,4.9779,0,0.9772,0.27829,0.907,-0.2711,0.94366,0.069643,-6.661,0,0,6.1176,0.94178,0,-0.4458,-0.10649,-0.60565,0.0047742,-0.12102,0.83683,0.19728,0,0,0.33933
0.0017768,13.092,0,15.358,1.0757,0.7968,-0.41003,-7.3178,9.1205,0.54864,0,0,24.168,8.163,0,14.391,0.801,-0.097583,-0.1428,-8.2502,9.0481,7.1387,0,0,18.116,4.9288,0,0.9669,0.27467,0.89438,-0.26722,0.93239,0.072353,-6.59,0,0,6.0525,0.93967,0,-0.44482,-0.1061,-0.60264,0.0050721,-0.11969,0.83357,0.19503,0,0,0.34015
0.002221,13.066,0,15.353,1.0741,0.79215,-0.40802,-7.3228,9.1201,0.58253,0,0,24.136,8.1617,0,14.392,0.80119,-0.096064,-0.14267,-8.2496,9.0464,7.1378,0,0,18.116,4.9047,0,0.96189,0.27291,0.88821,-0.26535,0.92683,0.073678,-6.5552,0,0,6.0205,0.93853,0,-0.44433,-0.1059,-0.60114,0.0052266,-0.11903,0.83192,0.19399,0,0,0.34047
0.0044421,12.939,0,15.331,1.0663,0.76888,-0.39801,-7.3477,9.1182,0.75234,0,0,23.977,8.1544,0,14.394,0.80216,-0.088642,-0.14198,-8.2469,9.038,7.1342,0,0,18.116,4.7845,0,0.93688,0.26417,0.85752,-0.25603,0.89916,0.080243,-6.3819,0,0,5.8613,0.93204,0,-0.44188,-0.10493,-0.59386,0.0060206,-0.11597,0.82367,0.1897,0,0,0.34104
0.0048369,12.916,0,15.327,1.065,0.76478,-0.39625,-7.3522,9.1178,0.78241,0,0,23.949,8.1529,0,14.394,0.80233,-0.08735,-0.14186,-8.2465,9.0365,7.1338,0,0,18.116,4.7633,0,0.93248,0.26263,0.85213,-0.25439,0.89429,0.081387,-6.3514,0,0,5.8333,0.93075,0,-0.44145,-0.10476,-0.59259,0.0061658,-0.11546,0.8222,0.18909,0,0,0.34097
0.0053305,12.888,0,15.322,1.0633,0.75972,-0.39409,-7.3577,9.1173,0.81982,0,0,23.914,8.151,0,14.395,0.80255,-0.08573,-0.14171,-8.246,9.0345,7.1334,0,0,18.116,4.7371,0,0.92704,0.26074,0.84545,-0.25238,0.88822,0.082807,-6.3136,0,0,5.7985,0.92907,0,-0.4409,-0.10454,-0.59102,0.0063501,-0.11483,0.82034,0.18839,0,0,0.34082
0.0053305,12.888,0,15.322,1.0633,0.75976,-0.39411,-7.3577,9.1173,0.81971,0,0,23.914,8.151,0,14.395,0.80255,-0.085716,-0.14171,-8.2459,9.0345,7.1334,0,0,18.116,4.7371,0,0.92707,0.26076,0.84548,-0.2524,0.88823,0.082807,-6.3137,0,0,5.7987,0.92907,0,-0.4409,-0.10455,-0.59101,0.0063512,-0.11482,0.82032,0.18838,0,0,0.34082
0.0073305,12.773,0,15.302,1.0565,0.73923,-0.38536,-7.3804,9.1152,0.97177,0,0,23.772,8.1425,0,14.397,0.80341,-0.079286,-0.14111,-8.2441,9.0267,7.1324,0,0,18.114,4.6308,0,0.90506,0.25311,0.81852,-0.24425,0.86373,0.088513,-6.1607,0,0,5.6581,0.92164,0,-0.43869,-0.10368,-0.58479,0.0071124,-0.11246,0.8128,0.18627,0,0,0.33939
0.0083305,12.717,0,15.293,1.0534,0.72971,-0.38133,-7.3914,9.1137,1.0452,0,0,23.703,8.1372,0,14.398,0.80384,-0.07603,-0.14083,-8.2434,9.0225,7.1328,0,0,18.112,4.5798,0,0.89468,0.24954,0.80574,-0.24049,0.8519,0.09117,-6.0876,0,0,5.591,0.91749,0,-0.43755,-0.10325,-0.58169,0.0075087,-0.11132,0.80889,0.18555,0,0,0.33822
0.01333,12.433,0,15.246,1.0378,0.68207,-0.36123,-7.4475,9.1053,1.4142,0,0,23.356,8.1071,0,14.403,0.80597,-0.060469,-0.13945,-8.2409,9.0013,7.139,0,0,18.098,4.3261,0,0.8431,0.23181,0.74253,-0.22178,0.79341,0.104,-5.7248,0,0,5.2575,0.89307,0,-0.43178,-0.10111,-0.56699,0.009538,-0.10664,0.78922,0.18616,0,0,0.32781
0.014219,12.383,0,15.238,1.035,0.67359,-0.35767,-7.4575,9.1037,1.4797,0,0,23.294,8.1011,0,14.404,0.80634,-0.057877,-0.13921,-8.2407,8.9975,7.141,0,0,18.095,4.2816,0,0.83402,0.22867,0.73147,-0.21846,0.78324,0.10616,-5.6613,0,0,5.199,0.88813,0,-0.43076,-0.10072,-0.56453,0.0099047,-0.10602,0.78575,0.18702,0,0,0.32519
0.01533,12.32,0,15.228,1.0318,0.66368,-0.35351,-7.4698,9.1011,1.5599,0,0,23.218,8.0928,0,14.405,0.80681,-0.054483,-0.13893,-8.2405,8.9924,7.1439,0,0,18.09,4.2273,0,0.82316,0.22497,0.71817,-0.21458,0.77072,0.10873,-5.584,0,0,5.1279,0.88159,0,-0.42941,-0.10025,-0.5614,0.010369,-0.10519,0.78118,0.18821,0,0,0.32162
0.01533,12.32,0,15.228,1.032,0.66423,-0.35374,-7.4696,9.1007,1.5586,0,0,23.219,8.0924,0,14.405,0.80681,-0.0543,-0.13895,-8.2404,8.9921,7.144,0,0,18.09,4.2281,0,0.82351,0.22516,0.71853,-0.21479,0.7708,0.10866,-5.5854,0,0,5.1292,0.8815,0,-0.42936,-0.10026,-0.56129,0.010373,-0.10509,0.78098,0.18805,0,0,0.32164
0.01733,12.207,0,15.211,1.0262,0.64643,-0.34626,-7.4919,9.096,1.7032,0,0,23.083,8.0766,0,14.407,0.80765,-0.048309,-0.13845,-8.2403,8.9828,7.1501,0,0,18.081,4.1305,0,0.80401,0.21853,0.69474,-0.20781,0.7484,0.11315,-5.4469,0,0,5.0017,0.869,0,-0.42691,-0.099407,-0.55578,0.011212,-0.1038,0.7727,0.19098,0,0,0.31433
