0,0,0.4251,0,0,0
-0.00029039,4.3927e-06,0.42509,-2.9849e-05,-0.00046653,1.7605e-10
-0.00056642,-7.9037e-06,0.42507,-5.8223e-05,-0.00093605,3.4339e-10
-0.00082863,-3.6096e-05,0.42506,-8.5177e-05,-0.0014084,5.0236e-10
-0.0010775,-7.9422e-05,0.42505,-0.00011076,-0.0018835,6.5325e-10
-0.0013136,-0.00013714,0.42504,-0.00013503,-0.0023611,7.9638e-10
-0.0015374,-0.00020855,0.42503,-0.00015803,-0.0028411,9.3204e-10
-0.0017493,-0.00029296,0.42502,-0.00017981,-0.0033234,1.0605e-09
-0.0019498,-0.0003897,0.42501,-0.00020042,-0.0038079,1.1821e-09
-0.0021393,-0.00049816,0.425,-0.0002199,-0.0042944,1.2969e-09
-0.0023183,-0.00061771,0.42499,-0.0002383,-0.0047828,1.4054e-09
-0.0024871,-0.00074776,0.42498,-0.00025565,-0.0052731,1.5078e-09
-0.0026461,-0.00088775,0.42497,-0.000272,-0.005765,1.6042e-09
-0.0027958,-0.0010371,0.42496,-0.00028738,-0.0062584,1.6949e-09
-0.0029364,-0.0011954,0.42495,-0.00030184,-0.0067534,1.7802e-09
-0.0030684,-0.001362,0.42494,-0.00031541,-0.0072497,1.8602e-09
-0.0031921,-0.0015365,0.42493,-0.00032812,-0.0077473,1.9352e-09
-0.0033078,-0.0017183,0.42493,-0.00034001,-0.008246,2.0053e-09
-0.0034158,-0.0019071,0.42492,-0.00035111,-0.0087458,2.0708e-09
-0.0035164,-0.0021025,0.42491,-0.00036146,-0.0092466,2.1318e-09
-0.00361,-0.0023039,0.4249,-0.00037108,-0.0097483,2.1886e-09
-0.0036968,-0.002511,0.42489,-0.00038001,-0.010251,2.2412e-09
-0.0037772,-0.0027234,0.42489,-0.00038826,-0.010754,2.2899e-09
-0.0038513,-0.0029408,0.42488,-0.00039588,-0.011258,2.3348e-09
-0.0039194,-0.0031627,0.42487,-0.00040288,-0.011762,2.3761e-09
-0.0039818,-0.0033888,0.42487,-0.0004093,-0.012267,2.4139e-09
-0.0040387,-0.0036188,0.42486,-0.00041515,-0.012773,2.4485e-09
-0.0040904,-0.0038525,0.42485,-0.00042046,-0.013278,2.4798e-09
-0.0041371,-0.0040893,0.42485,-0.00042526,-0.013784,2.5081e-09
-0.0041789,-0.0043292,0.42484,-0.00042956,-0.014291,2.5335e-09
-0.0042162,-0.0045717,0.42483,-0.00043339,-0.014797,2.556e-09
-0.004249,-0.0048167,0.42483,-0.00043677,-0.015303,2.576e-09
-0.0042777,-0.0050638,0.42482,-0.00043971,-0.01581,2.5933e-09
-0.0043024,-0.0053128,0.42482,-0.00044225,-0.016316,2.6083e-09
-0.0043232,-0.0055634,0.42481,-0.00044439,-0.016822,2.6209e-09
-0.0043403,-0.0058155,0.4248,-0.00044615,-0.017329,2.6313e-09
-0.004354,-0.0060688,0.4248,-0.00044756,-0.017835,2.6396e-09
-0.0043644,-0.0063231,0.42479,-0.00044862,-0.01834,2.6459e-09
-0.0043715,-0.0065782,0.42479,-0.00044936,-0.018846,2.6502e-09
-0.0043757,-0.0068338,0.42478,-0.00044979,-0.019351,2.6528e-09
-0.004377,-0.0070899,0.42477,-0.00044992,-0.019855,2.6535e-09
-0.0043755,-0.0073462,0.42477,-0.00044977,-0.020359,2.6527e-09
-0.0043715,-0.0076025,0.42476,-0.00044935,-0.020863,2.6502e-09
-0.0043649,-0.0078586,0.42476,-0.00044868,-0.021366,2.6462e-09
-0.0043561,-0.0081145,0.42475,-0.00044777,-0.021869,2.6409e-09
-0.004345,-0.0083699,0.42475,-0.00044663,-0.022371,2.6341e-09
-0.0043318,-0.0086248,0.42474,-0.00044527,-0.022872,2.6261e-09
-0.0043165,-0.0088789,0.42474,-0.0004437,-0.023372,2.6169e-09
