0,0,0.4251,0,0,0,-0.05,0.54,-1.2017,0.05,0.72,-1.2,-0.05,0.72,-1.2,0.05,0.54,-1.2017
-0.00029478,1.2012e-05,0.42509,-3.0301e-05,-0.00046334,1.7853e-10,-0.049998,0.54001,-1.2017,0.050003,0.72001,-1.2,-0.049998,0.72,-1.2,0.050002,0.54,-1.2017
-0.00058369,2.2048e-05,0.42507,-5.9998e-05,-0.00092344,3.5315e-10,-0.049992,0.54003,-1.2017,0.05001,0.72006,-1.2001,-0.049992,0.72001,-1.2,0.050008,0.54002,-1.2017
-0.00086681,3.0138e-05,0.42506,-8.9101e-05,-0.0013803,5.2393e-10,-0.049982,0.54007,-1.2017,0.050022,0.72013,-1.2002,-0.049981,0.72003,-1.2,0.050018,0.54003,-1.2017
-0.0011442,3.6307e-05,0.42505,-0.00011762,-0.001834,6.9092e-10,-0.049969,0.54012,-1.2018,0.05004,0.72023,-1.2004,-0.049967,0.72005,-1.1999,0.050031,0.54006,-1.2017
-0.001416,4.0584e-05,0.42504,-0.00014556,-0.0022846,8.5419e-10,-0.049951,0.54018,-1.2018,0.050061,0.72036,-1.2006,-0.049949,0.72007,-1.1999,0.050048,0.5401,-1.2016
-0.0016823,4.2997e-05,0.42502,-0.00017293,-0.002732,1.0138e-09,-0.04993,0.54026,-1.2018,0.050088,0.72051,-1.2009,-0.049926,0.7201,-1.1998,0.050069,0.54014,-1.2016
-0.0019432,4.3572e-05,0.42501,-0.00019974,-0.0031763,1.1698e-09,-0.049905,0.54035,-1.2019,0.050119,0.72069,-1.2012,-0.0499,0.72014,-1.1998,0.050094,0.54019,-1.2016
-0.0021987,4.2337e-05,0.425,-0.000226,-0.0036177,1.3223e-09,-0.049877,0.54046,-1.202,0.050155,0.72089,-1.2016,-0.049871,0.72018,-1.1997,0.050122,0.54024,-1.2015
-0.0024488,3.9316e-05,0.42499,-0.00025172,-0.004056,1.4713e-09,-0.049845,0.54057,-1.202,0.050195,0.72112,-1.202,-0.049837,0.72023,-1.1997,0.050154,0.54031,-1.2015
-0.0026938,3.4538e-05,0.42498,-0.0002769,-0.0044913,1.6169e-09,-0.049809,0.5407,-1.2021,0.050239,0.72137,-1.2025,-0.0498,0.72028,-1.1996,0.050189,0.54037,-1.2014
-0.0029337,2.8027e-05,0.42497,-0.00030156,-0.0049237,1.7591e-09,-0.04977,0.54085,-1.2022,0.050288,0.72165,-1.203,-0.049759,0.72034,-1.1995,0.050227,0.54045,-1.2014
-0.0031685,1.9809e-05,0.42496,-0.0003257,-0.0053531,1.898e-09,-0.049728,0.54101,-1.2023,0.050341,0.72194,-1.2035,-0.049714,0.7204,-1.1994,0.050269,0.54053,-1.2013
-0.0033984,9.9108e-06,0.42495,-0.00034933,-0.0057797,2.0336e-09,-0.049682,0.54117,-1.2024,0.050399,0.72226,-1.2041,-0.049666,0.72047,-1.1993,0.050315,0.54062,-1.2013
-0.0036234,-1.6439e-06,0.42494,-0.00037245,-0.0062034,2.1661e-09,-0.049633,0.54136,-1.2025,0.05046,0.7226,-1.2047,-0.049615,0.72054,-1.1992,0.050363,0.54072,-1.2012
-0.0038435,-1.483e-05,0.42493,-0.00039508,-0.0066243,2.2954e-09,-0.049581,0.54155,-1.2026,0.050525,0.72295,-1.2054,-0.04956,0.72062,-1.1991,0.050415,0.54082,-1.2011
-0.0040589,-2.9622e-05,0.42492,-0.00041722,-0.0070424,2.4216e-09,-0.049525,0.54175,-1.2027,0.050595,0.72333,-1.2061,-0.049502,0.7207,-1.199,0.05047,0.54093,-1.201
-0.0042696,-4.5996e-05,0.42491,-0.00043888,-0.0074578,2.5448e-09,-0.049467,0.54197,-1.2029,0.050668,0.72372,-1.2068,-0.04944,0.72078,-1.1989,0.050528,0.54105,-1.201
-0.0044757,-6.3927e-05,0.4249,-0.00046007,-0.0078704,2.665e-09,-0.049405,0.5422,-1.203,0.050745,0.72414,-1.2076,-0.049375,0.72087,-1.1987,0.050589,0.54117,-1.2009
-0.0046773,-8.3392e-05,0.42489,-0.00048079,-0.0082803,2.7822e-09,-0.04934,0.54244,-1.2031,0.050826,0.72457,-1.2084,-0.049307,0.72097,-1.1986,0.050653,0.54129,-1.2008
-0.0048745,-0.00010437,0.42488,-0.00050106,-0.0086875,2.8966e-09,-0.049273,0.54269,-1.2033,0.050911,0.72501,-1.2092,-0.049236,0.72107,-1.1985,0.050721,0.54143,-1.2007
-0.0050672,-0.00012683,0.42487,-0.00052087,-0.0090921,3.0081e-09,-0.049202,0.54295,-1.2034,0.050999,0.72548,-1.2101,-0.049162,0.72117,-1.1983,0.050791,0.54157,-1.2006
-0.0052557,-0.00015076,0.42486,-0.00054024,-0.0094941,3.1168e-09,-0.049128,0.54323,-1.2036,0.051091,0.72595,-1.211,-0.049084,0.72128,-1.1981,0.050864,0.54171,-1.2005
-0.0054398,-0.00017612,0.42485,-0.00055917,-0.0098935,3.2228e-09,-0.049052,0.54351,-1.2038,0.051187,0.72645,-1.2119,-0.049004,0.72139,-1.198,0.05094,0.54186,-1.2004
-0.0056198,-0.0002029,0.42484,-0.00057767,-0.01029,3.3261e-09,-0.048972,0.54381,-1.204,0.051286,0.72696,-1.2129,-0.048921,0.72151,-1.1978,0.051018,0.54201,-1.2003
-0.0057957,-0.00023108,0.42483,-0.00059575,-0.010685,3.4268e-09,-0.04889,0.54411,-1.2041,0.051388,0.72748,-1.2139,-0.048834,0.72163,-1.1977,0.0511,0.54217,-1.2002
-0.0059674,-0.00026063,0.42483,-0.0006134,-0.011076,3.5248e-09,-0.048805,0.54443,-1.2043,0.051494,0.72801,-1.2149,-0.048745,0.72175,-1.1975,0.051184,0.54234,-1.2
-0.0061352,-0.00029153,0.42482,-0.00063065,-0.011466,3.6203e-09,-0.048718,0.54475,-1.2045,0.051604,0.72856,-1.2159,-0.048653,0.72188,-1.1973,0.051271,0.54251,-1.1999
-0.0062991,-0.00032376,0.42481,-0.0006475,-0.011853,3.7133e-09,-0.048628,0.54509,-1.2047,0.051716,0.72912,-1.217,-0.048559,0.72201,-1.1971,0.05136,0.54269,-1.1998
-0.0064591,-0.0003573,0.4248,-0.00066394,-0.012237,3.8038e-09,-0.048535,0.54543,-1.2049,0.051832,0.72969,-1.2181,-0.048461,0.72215,-1.1969,0.051452,0.54287,-1.1997
-0.0066153,-0.00039212,0.42479,-0.00068,-0.012619,3.8918e-09,-0.048439,0.54579,-1.2052,0.051951,0.73027,-1.2192,-0.048361,0.72229,-1.1967,0.051547,0.54305,-1.1995
-0.0067677,-0.0004282,0.42479,-0.00069566,-0.012999,3.9775e-09,-0.048342,0.54615,-1.2054,0.052073,0.73086,-1.2204,-0.048259,0.72243,-1.1965,0.051644,0.54324,-1.1994
-0.0069164,-0.00046553,0.42478,-0.00071095,-0.013376,4.0609e-09,-0.048241,0.54652,-1.2056,0.052199,0.73147,-1.2216,-0.048153,0.72257,-1.1963,0.051743,0.54344,-1.1993
-0.0070615,-0.00050408,0.42477,-0.00072587,-0.013751,4.1419e-09,-0.048138,0.54691,-1.2058,0.052327,0.73208,-1.2227,-0.048045,0.72272,-1.1961,0.051845,0.54364,-1.1991
-0.007203,-0.00054383,0.42476,-0.00074041,-0.014124,4.2207e-09,-0.048033,0.5473,-1.2061,0.052458,0.7327,-1.224,-0.047935,0.72288,-1.1959,0.051949,0.54384,-1.199
-0.007341,-0.00058476,0.42476,-0.0007546,-0.014494,4.2973e-09,-0.047926,0.5477,-1.2063,0.052592,0.73333,-1.2252,-0.047822,0.72303,-1.1956,0.052056,0.54405,-1.1988
-0.0074756,-0.00062685,0.42475,-0.00076843,-0.014862,4.3716e-09,-0.047816,0.54811,-1.2066,0.05273,0.73397,-1.2265,-0.047707,0.72319,-1.1954,0.052165,0.54426,-1.1987
-0.0076067,-0.00067008,0.42474,-0.00078191,-0.015228,4.4439e-09,-0.047704,0.54853,-1.2068,0.05287,0.73461,-1.2277,-0.04759,0.72335,-1.1952,0.052276,0.54448,-1.1985
-0.0077345,-0.00071443,0.42474,-0.00079504,-0.015592,4.514e-09,-0.04759,0.54895,-1.2071,0.053012,0.73526,-1.229,-0.04747,0.72352,-1.1949,0.052389,0.5447,-1.1984
-0.007859,-0.00075988,0.42473,-0.00080784,-0.015954,4.582e-09,-0.047473,0.54939,-1.2074,0.053158,0.73592,-1.2303,-0.047348,0.72369,-1.1947,0.052505,0.54493,-1.1982
-0.0079802,-0.00080642,0.42472,-0.0008203,-0.016313,4.6481e-09,-0.047354,0.54983,-1.2076,0.053306,0.73659,-1.2317,-0.047223,0.72386,-1.1944,0.052622,0.54516,-1.1981
-0.0080982,-0.00085401,0.42472,-0.00083243,-0.016671,4.7121e-09,-0.047234,0.55028,-1.2079,0.053457,0.73726,-1.233,-0.047097,0.72403,-1.1942,0.052742,0.54539,-1.1979
-0.0082131,-0.00090265,0.42471,-0.00084424,-0.017026,4.7742e-09,-0.047111,0.55074,-1.2082,0.05361,0.73794,-1.2344,-0.046968,0.72421,-1.1939,0.052864,0.54563,-1.1977
-0.0083249,-0.00095231,0.4247,-0.00085573,-0.017379,4.8343e-09,-0.046986,0.55121,-1.2085,0.053766,0.73862,-1.2357,-0.046837,0.72439,-1.1937,0.052987,0.54587,-1.1976
-0.0084337,-0.001003,0.4247,-0.00086691,-0.01773,4.8926e-09,-0.046859,0.55168,-1.2088,0.053925,0.7393,-1.2371,-0.046704,0.72457,-1.1934,0.053113,0.54611,-1.1974
-0.0085394,-0.0010546,0.42469,-0.00087778,-0.018079,4.949e-09,-0.04673,0.55216,-1.2091,0.054086,0.73999,-1.2385,-0.046569,0.72475,-1.1931,0.05324,0.54636,-1.1972
-0.0086423,-0.0011072,0.42469,-0.00088835,-0.018426,5.0036e-09,-0.046599,0.55265,-1.2094,0.05425,0.74069,-1.24,-0.046432,0.72494,-1.1928,0.05337,0.54661,-1.197
-0.0087422,-0.0011608,0.42468,-0.00089862,-0.018771,5.0563e-09,-0.046467,0.55315,-1.2097,0.054415,0.74139,-1.2414,-0.046293,0.72513,-1.1926,0.053501,0.54687,-1.1968
-0.0088393,-0.0012153,0.42468,-0.0009086,-0.019114,5.1074e-09,-0.046332,0.55365,-1.21,0.054584,0.74209,-1.2428,-0.046153,0.72532,-1.1923,0.053634,0.54713,-1.1967
-0.0089335,-0.0012707,0.42467,-0.00091829,-0.019455,5.1567e-09,-0.046196,0.55416,-1.2104,0.054754,0.74279,-1.2443,-0.04601,0.72552,-1.192,0.053769,0.54739,-1.1965
-0.0090251,-0.001327,0.42466,-0.0009277,-0.019794,5.2043e-09,-0.046058,0.55468,-1.2107,0.054927,0.7435,-1.2458,-0.045866,0.72572,-1.1917,0.053906,0.54765,-1.1963
-0.0091139,-0.0013842,0.42466,-0.00093683,-0.020131,5.2503e-09,-0.045918,0.5552,-1.211,0.055102,0.7442,-1.2472,-0.045719,0.72591,-1.1914,0.054044,0.54792,-1.1961
-0.0092,-0.0014423,0.42465,-0.00094569,-0.020467,5.2946e-09,-0.045776,0.55573,-1.2113,0.055279,0.74491,-1.2487,-0.045571,0.72612,-1.1911,0.054184,0.54819,-1.1959
-0.0092835,-0.0015012,0.42465,-0.00095427,-0.0208,5.3373e-09,-0.045633,0.55627,-1.2117,0.055458,0.74562,-1.2502,-0.045421,0.72632,-1.1908,0.054326,0.54846,-1.1957
-0.0093645,-0.0015609,0.42464,-0.00096259,-0.021132,5.3785e-09,-0.045488,0.55681,-1.212,0.05564,0.74633,-1.2517,-0.04527,0.72652,-1.1905,0.054469,0.54874,-1.1955
-0.0094429,-0.0016214,0.42464,-0.00097065,-0.021461,5.4181e-09,-0.045342,0.55736,-1.2124,0.055823,0.74704,-1.2532,-0.045117,0.72673,-1.1902,0.054614,0.54902,-1.1953
-0.0095188,-0.0016827,0.42463,-0.00097846,-0.021789,5.4562e-09,-0.045194,0.55792,-1.2127,0.056009,0.74776,-1.2547,-0.044962,0.72694,-1.1899,0.05476,0.5493,-1.1951
-0.0095923,-0.0017448,0.42463,-0.00098601,-0.022115,5.4928e-09,-0.045044,0.55848,-1.2131,0.056196,0.74847,-1.2563,-0.044806,0.72715,-1.1896,0.054908,0.54959,-1.1949
-0.0096634,-0.0018077,0.42462,-0.00099332,-0.02244,5.528e-09,-0.044893,0.55905,-1.2134,0.056385,0.74918,-1.2578,-0.044648,0.72736,-1.1892,0.055058,0.54988,-1.1947
-0.0097321,-0.0018712,0.42462,-0.0010004,-0.022762,5.5617e-09,-0.044741,0.55962,-1.2138,0.056577,0.74989,-1.2593,-0.044489,0.72758,-1.1889,0.055208,0.55017,-1.1945
-0.0097985,-0.0019356,0.42461,-0.0010072,-0.023083,5.594e-09,-0.044587,0.5602,-1.2142,0.05677,0.7506,-1.2609,-0.044328,0.7278,-1.1886,0.05536,0.55046,-1.1943
-0.0098626,-0.0020006,0.42461,-0.0010138,-0.023402,5.625e-09,-0.044431,0.56078,-1.2145,0.056964,0.75131,-1.2624,-0.044165,0.72801,-1.1883,0.055514,0.55076,-1.194
-0.0099244,-0.0020663,0.42461,-0.0010201,-0.02372,5.6546e-09,-0.044274,0.56137,-1.2149,0.057161,0.75202,-1.264,-0.044002,0.72823,-1.1879,0.055669,0.55105,-1.1938
-0.009984,-0.0021327,0.4246,-0.0010263,-0.024036,5.6829e-09,-0.044116,0.56197,-1.2153,0.05736,0.75272,-1.2656,-0.043837,0.72845,-1.1876,0.055825,0.55136,-1.1936
-0.010041,-0.0021998,0.4246,-0.0010322,-0.02435,5.7098e-09,-0.043957,0.56257,-1.2157,0.05756,0.75342,-1.2671,-0.04367,0.72868,-1.1872,0.055982,0.55166,-1.1934
-0.010097,-0.0022675,0.42459,-0.0010379,-0.024662,5.7356e-09,-0.043796,0.56318,-1.2161,0.057761,0.75412,-1.2687,-0.043503,0.7289,-1.1869,0.05614,0.55196,-1.1932
-0.01015,-0.0023358,0.42459,-0.0010433,-0.024973,5.76e-09,-0.043634,0.56379,-1.2164,0.057965,0.75482,-1.2703,-0.043334,0.72913,-1.1865,0.0563,0.55227,-1.1929
-0.010201,-0.0024048,0.42458,-0.0010486,-0.025282,5.7833e-09,-0.043471,0.56441,-1.2168,0.05817,0.75552,-1.2718,-0.043164,0.72935,-1.1862,0.056461,0.55258,-1.1927
-0.01025,-0.0024744,0.42458,-0.0010536,-0.02559,5.8053e-09,-0.043307,0.56503,-1.2172,0.058376,0.75621,-1.2734,-0.042992,0.72958,-1.1858,0.056623,0.55289,-1.1925
-0.010297,-0.0025445,0.42458,-0.0010585,-0.025896,5.8262e-09,-0.043141,0.56565,-1.2176,0.058584,0.7569,-1.275,-0.04282,0.72981,-1.1855,0.056786,0.5532,-1.1922
-0.010343,-0.0026152,0.42457,-0.0010631,-0.0262,5.8459e-09,-0.042974,0.56629,-1.218,0.058794,0.75758,-1.2766,-0.042646,0.73004,-1.1851,0.05695,0.55352,-1.192
-0.010386,-0.0026865,0.42457,-0.0010676,-0.026503,5.8645e-09,-0.042807,0.56692,-1.2184,0.059004,0.75826,-1.2781,-0.042472,0.73027,-1.1847,0.057116,0.55383,-1.1918
-0.010427,-0.0027583,0.42456,-0.0010718,-0.026804,5.8819e-09,-0.042638,0.56756,-1.2188,0.059217,0.75894,-1.2797,-0.042296,0.73051,-1.1844,0.057282,0.55415,-1.1915
-0.010467,-0.0028307,0.42456,-0.0010759,-0.027104,5.8983e-09,-0.042468,0.56821,-1.2193,0.05943,0.75961,-1.2813,-0.042119,0.73074,-1.184,0.057449,0.55447,-1.1913
-0.010505,-0.0029035,0.42456,-0.0010798,-0.027402,5.9137e-09,-0.042297,0.56885,-1.2197,0.059645,0.76028,-1.2829,-0.041941,0.73097,-1.1836,0.057617,0.5548,-1.191
-0.01054,-0.0029769,0.42455,-0.0010835,-0.027699,5.9279e-09,-0.042125,0.56951,-1.2201,0.059862,0.76094,-1.2845,-0.041762,0.73121,-1.1833,0.057786,0.55512,-1.1908
