0,0,0.4251,0,0,0,-0.05,0.54,-1.2017,0.05,0.72,-1.2,-0.05,0.72,-1.2,0.05,0.54,-1.2017
-0.00029478,1.2408e-05,0.42509,-3.0301e-05,-0.00046377,1.7853e-10,-0.049999,0.54001,-1.2017,0.050002,0.72002,-1.2,-0.049999,0.72,-1.2,0.050001,0.54,-1.2017
-0.00058369,2.3621e-05,0.42507,-5.9998e-05,-0.00092513,3.5315e-10,-0.049996,0.54003,-1.2017,0.050007,0.72009,-1.2002,-0.049995,0.72001,-1.2,0.050004,0.54002,-1.2017
-0.00086681,3.365e-05,0.42506,-8.9101e-05,-0.0013841,5.2393e-10,-0.04999,0.54006,-1.2017,0.050016,0.72021,-1.2004,-0.04999,0.72003,-1.2,0.050009,0.54004,-1.2017
-0.0011442,4.2507e-05,0.42505,-0.00011762,-0.0018407,6.9092e-10,-0.049983,0.54011,-1.2018,0.050029,0.72037,-1.2006,-0.049982,0.72006,-1.1999,0.050017,0.54008,-1.2017
-0.001416,5.0203e-05,0.42504,-0.00014556,-0.0022949,8.5419e-10,-0.049973,0.54018,-1.2018,0.050045,0.72057,-1.201,-0.049972,0.72009,-1.1999,0.050026,0.54012,-1.2017
-0.0016823,5.675e-05,0.42502,-0.00017293,-0.0027468,1.0138e-09,-0.049962,0.54026,-1.2018,0.050064,0.72081,-1.2014,-0.049959,0.72012,-1.1999,0.050037,0.54017,-1.2016
-0.0019432,6.2158e-05,0.42501,-0.00019974,-0.0031964,1.1698e-09,-0.049948,0.54035,-1.2019,0.050087,0.72109,-1.2019,-0.049944,0.72017,-1.1998,0.050051,0.54023,-1.2016
-0.0021987,6.6439e-05,0.425,-0.000226,-0.0036437,1.3223e-09,-0.049932,0.54045,-1.2019,0.050114,0.72141,-1.2025,-0.049928,0.72022,-1.1998,0.050066,0.5403,-1.2016
-0.0024488,6.9604e-05,0.42499,-0.00025172,-0.0040887,1.4713e-09,-0.049915,0.54057,-1.202,0.050143,0.72177,-1.2032,-0.049909,0.72027,-1.1997,0.050084,0.54038,-1.2016
-0.0026938,7.1665e-05,0.42498,-0.0002769,-0.0045314,1.6169e-09,-0.049895,0.5407,-1.202,0.050176,0.72216,-1.2039,-0.049888,0.72033,-1.1996,0.050103,0.54046,-1.2015
-0.0029337,7.2632e-05,0.42497,-0.00030156,-0.0049719,1.7591e-09,-0.049873,0.54084,-1.2021,0.050212,0.7226,-1.2046,-0.049864,0.7204,-1.1995,0.050124,0.54056,-1.2015
-0.0031685,7.2516e-05,0.42496,-0.0003257,-0.0054101,1.898e-09,-0.049849,0.541,-1.2022,0.050251,0.72306,-1.2055,-0.049839,0.72048,-1.1995,0.050147,0.54066,-1.2015
-0.0033984,7.1328e-05,0.42495,-0.00034933,-0.0058461,2.0336e-09,-0.049824,0.54116,-1.2022,0.050293,0.72356,-1.2064,-0.049812,0.72056,-1.1994,0.050173,0.54077,-1.2014
-0.0036234,6.908e-05,0.42494,-0.00037245,-0.0062799,2.1661e-09,-0.049796,0.54134,-1.2023,0.050338,0.72409,-1.2073,-0.049782,0.72064,-1.1993,0.0502,0.54089,-1.2014
-0.0038435,6.5782e-05,0.42493,-0.00039508,-0.0067116,2.2954e-09,-0.049767,0.54154,-1.2024,0.050387,0.72466,-1.2084,-0.049751,0.72073,-1.1992,0.050229,0.54101,-1.2013
-0.0040589,6.1446e-05,0.42492,-0.00041722,-0.0071411,2.4216e-09,-0.049735,0.54174,-1.2025,0.050438,0.72525,-1.2094,-0.049717,0.72083,-1.1991,0.050259,0.54115,-1.2013
-0.0042696,5.6081e-05,0.42491,-0.00043888,-0.0075684,2.5448e-09,-0.049702,0.54195,-1.2026,0.050492,0.72587,-1.2106,-0.049682,0.72093,-1.1989,0.050292,0.54129,-1.2012
-0.0044757,4.97e-05,0.4249,-0.00046007,-0.0079936,2.665e-09,-0.049667,0.54218,-1.2027,0.05055,0.72653,-1.2118,-0.049644,0.72104,-1.1988,0.050326,0.54143,-1.2012
-0.0046773,4.2312e-05,0.42489,-0.00048079,-0.0084166,2.7822e-09,-0.04963,0.54242,-1.2028,0.05061,0.72721,-1.213,-0.049605,0.72115,-1.1987,0.050363,0.54159,-1.2011
-0.0048745,3.3929e-05,0.42488,-0.00050106,-0.0088376,2.8966e-09,-0.049591,0.54267,-1.2029,0.050673,0.72791,-1.2143,-0.049564,0.72127,-1.1986,0.050401,0.54175,-1.201
-0.0050672,2.4561e-05,0.42487,-0.00052087,-0.0092565,3.0081e-09,-0.049551,0.54293,-1.2031,0.050738,0.72864,-1.2156,-0.04952,0.72139,-1.1984,0.050441,0.54192,-1.201
-0.0052557,1.4219e-05,0.42486,-0.00054024,-0.0096733,3.1168e-09,-0.049508,0.5432,-1.2032,0.050807,0.7294,-1.217,-0.049475,0.72152,-1.1983,0.050482,0.5421,-1.2009
-0.0054398,2.9138e-06,0.42485,-0.00055917,-0.010088,3.2228e-09,-0.049464,0.54348,-1.2033,0.050878,0.73018,-1.2185,-0.049428,0.72166,-1.1981,0.050526,0.54228,-1.2008
-0.0056198,-9.3441e-06,0.42484,-0.00057767,-0.010501,3.3261e-09,-0.049419,0.54377,-1.2035,0.050952,0.73098,-1.2199,-0.049379,0.72179,-1.198,0.050571,0.54247,-1.2008
-0.0057957,-2.2544e-05,0.42483,-0.00059575,-0.010911,3.4268e-09,-0.049371,0.54408,-1.2036,0.051029,0.73181,-1.2215,-0.049328,0.72194,-1.1978,0.050618,0.54267,-1.2007
