0.04,-0.125,-0.6,-0.04,-0.125,-0.6,0.04,-0.125,-0.6,-0.04,-0.125,-0.6
0.040001,-0.125,-0.6,-0.040001,-0.125,-0.6,0.040001,-0.125,-0.6,-0.040001,-0.125,-0.6
0.040002,-0.125,-0.6,-0.040003,-0.125,-0.6,0.040002,-0.125,-0.6,-0.040002,-0.125,-0.6
0.040006,-0.125,-0.6,-0.040006,-0.125,-0.6,0.040006,-0.125,-0.6,-0.040006,-0.125,-0.6
0.04001,-0.125,-0.59999,-0.040011,-0.125,-0.6,0.04001,-0.125,-0.59999,-0.04001,-0.125,-0.6
0.040032,-0.125,-0.59998,-0.040036,-0.12499,-0.6,0.040032,-0.125,-0.59998,-0.040032,-0.12499,-0.6
0.040067,-0.125,-0.59996,-0.040075,-0.12498,-0.60001,0.040067,-0.125,-0.59996,-0.040067,-0.12498,-0.60001
0.040113,-0.12499,-0.59993,-0.040128,-0.12497,-0.60002,0.040113,-0.12499,-0.59994,-0.040113,-0.12496,-0.60001
0.04017,-0.12499,-0.5999,-0.040193,-0.12495,-0.60003,0.04017,-0.12499,-0.5999,-0.04017,-0.12495,-0.60001
0.040238,-0.12498,-0.59986,-0.04027,-0.12493,-0.60006,0.040238,-0.12498,-0.59986,-0.040238,-0.12493,-0.60002
0.040317,-0.12498,-0.59981,-0.040359,-0.1249,-0.6001,0.040317,-0.12498,-0.59981,-0.040317,-0.1249,-0.60002
0.040405,-0.12497,-0.59976,-0.04046,-0.12487,-0.60014,0.040405,-0.12497,-0.59976,-0.040405,-0.12487,-0.60002
0.040503,-0.12497,-0.59969,-0.040571,-0.12483,-0.60021,0.040503,-0.12497,-0.59969,-0.040503,-0.12484,-0.60002
0.040612,-0.12496,-0.59962,-0.040696,-0.12478,-0.60028,0.040612,-0.12496,-0.59962,-0.040612,-0.12481,-0.60003
0.04073,-0.12495,-0.59955,-0.040831,-0.12473,-0.60038,0.04073,-0.12495,-0.59955,-0.04073,-0.12477,-0.60003
0.040857,-0.12495,-0.59946,-0.040976,-0.12468,-0.60049,0.040857,-0.12495,-0.59946,-0.040857,-0.12474,-0.60003
0.040992,-0.12494,-0.59937,-0.041131,-0.12461,-0.60062,0.040992,-0.12494,-0.59937,-0.040992,-0.1247,-0.60002
0.041138,-0.12493,-0.59927,-0.041299,-0.12454,-0.60078,0.041138,-0.12493,-0.59927,-0.041138,-0.12465,-0.60002
0.041292,-0.12492,-0.59916,-0.041475,-0.12447,-0.60095,0.041292,-0.12492,-0.59916,-0.041292,-0.12461,-0.60001
0.041453,-0.12492,-0.59905,-0.041661,-0.12438,-0.60115,0.041453,-0.12492,-0.59905,-0.041454,-0.12456,-0.60001
0.041621,-0.12491,-0.59893,-0.041854,-0.12429,-0.60138,0.041622,-0.12491,-0.59893,-0.041622,-0.12451,-0.6
0.0418,-0.1249,-0.5988,-0.04206,-0.12419,-0.60163,0.0418,-0.1249,-0.5988,-0.041801,-0.12446,-0.59998
0.041985,-0.12489,-0.59866,-0.042274,-0.12409,-0.60191,0.041985,-0.12489,-0.59866,-0.041986,-0.1244,-0.59997
0.042177,-0.12488,-0.59852,-0.042496,-0.12397,-0.60222,0.042177,-0.12488,-0.59852,-0.042177,-0.12435,-0.59995
0.042374,-0.12488,-0.59837,-0.042724,-0.12385,-0.60255,0.042374,-0.12487,-0.59837,-0.042375,-0.12429,-0.59993
0.042581,-0.12487,-0.5982,-0.042965,-0.12372,-0.60292,0.042581,-0.12487,-0.59821,-0.042582,-0.12423,-0.5999
0.042794,-0.12486,-0.59804,-0.043212,-0.12358,-0.60332,0.042794,-0.12486,-0.59804,-0.042795,-0.12417,-0.59988
0.043011,-0.12485,-0.59786,-0.043465,-0.12344,-0.60376,0.043012,-0.12485,-0.59786,-0.043013,-0.12411,-0.59985
0.043234,-0.12484,-0.59768,-0.043724,-0.12328,-0.60422,0.043234,-0.12484,-0.59768,-0.043235,-0.12405,-0.59981
