-0.049543,0.54493,-1.0758,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.0863,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.0968,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1073,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1177,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1282,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1387,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1491,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1596,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.17,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1804,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.1908,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2011,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2114,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2217,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.232,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2422,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2524,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2625,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2726,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2826,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.2927,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3026,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3125,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3224,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3322,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3419,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3516,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3612,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3708,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3803,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.3897,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.399,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4083,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4175,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4266,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4357,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4446,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4535,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4623,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.471,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4797,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4882,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.4966,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.505,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5132,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5214,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5294,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5374,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5452,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5529,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5606,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5681,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5755,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.5828,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.59,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.597,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.604,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6108,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6175,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6241,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6306,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6369,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6431,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6492,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6552,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.661,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6667,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6723,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6777,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.683,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6881,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.6932,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.698,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7028,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7074,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7118,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7161,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7203,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7243,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7282,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7319,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7355,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.739,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7422,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7454,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7484,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7512,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7539,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7564,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7588,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.761,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7631,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.765,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7667,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7684,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7698,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7711,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7722,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7732,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.774,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7747,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7752,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7755,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7757,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7758,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7756,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7754,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
-0.049543,0.54493,-1.7749,0.048838,0.64441,-1.1909,-0.048838,0.64492,-1.3942,0.049258,0.5459,-1.3954
